bug_id,user_id,task_id,created,finish_time,user_ip,link,timeout,project_id,id,answers
1297686,1,1971,2019-03-07T11:59:37.791785,2019-03-07T12:03:48.542925,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/324'/>,None,10,324,1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
1297976,1,1972,2019-03-07T12:01:12.874757,2019-03-07T12:04:45.235000,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/325'/>,None,10,325,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1299458,1,1973,2019-03-07T12:03:48.575012,2019-03-07T12:05:59.168206,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/326'/>,None,10,326,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1300738,1,1974,2019-03-07T12:04:45.263790,2019-03-07T12:07:15.294590,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/327'/>,None,10,327,0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1301056,1,1975,2019-03-07T12:05:59.198416,2019-03-07T12:08:23.275119,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/328'/>,None,10,328,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1301421,1,1976,2019-03-07T12:07:15.325774,2019-03-07T12:09:19.401753,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/329'/>,None,10,329,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1301784,1,1977,2019-03-07T12:08:23.305826,2019-03-07T12:10:18.770105,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/330'/>,None,10,330,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1302468,1,1978,2019-03-07T12:09:19.430110,2019-03-07T12:11:34.438113,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/331'/>,None,10,331,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1303339,1,1979,2019-03-07T12:10:18.800052,2019-03-07T12:11:58.933427,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/332'/>,None,10,332,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1305195,1,1980,2019-03-07T12:11:34.465495,2019-03-07T12:13:59.464282,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/333'/>,None,10,333,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1305676,1,1981,2019-03-07T12:11:58.964514,2019-03-07T12:14:43.758096,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/334'/>,None,10,334,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
1305737,1,1982,2019-03-07T12:13:59.491869,2019-03-07T12:15:27.369025,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/335'/>,None,10,335,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1306639,1,1983,2019-03-07T12:14:43.788560,2019-03-07T12:15:49.503674,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/336'/>,None,10,336,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309856,1,1984,2019-03-07T12:15:27.397920,2019-03-07T12:16:28.340085,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/337'/>,None,10,337,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1311998,1,1985,2019-03-07T12:15:49.538345,2019-03-07T12:17:05.364832,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/338'/>,None,10,338,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1312018,1,1986,2019-03-07T12:16:28.372563,2019-03-07T12:17:57.832841,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/339'/>,None,10,339,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1313290,1,1987,2019-03-07T12:17:05.398008,2019-03-07T12:19:59.237516,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/340'/>,None,10,340,1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1313778,1,1988,2019-03-07T12:17:57.864688,2019-03-07T12:20:23.883592,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/341'/>,None,10,341,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1313969,1,1989,2019-03-07T12:19:59.269810,2019-03-07T12:21:30.589157,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/342'/>,None,10,342,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1314643,1,1990,2019-03-07T12:20:23.914249,2019-03-07T12:22:01.374169,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/343'/>,None,10,343,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1315514,1,1991,2019-03-07T12:21:30.623207,2019-03-07T12:22:26.499895,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/344'/>,None,10,344,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1316126,1,1992,2019-03-07T12:22:01.406148,2019-03-07T12:23:01.328180,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/345'/>,None,10,345,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
